rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,Mix_beta1_c2,mixEq,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpm_beta1_c2,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,ncMix,ncDPM,ncK,n,fractions,variance,interEffect,common
0.5634170854271356,0.5147236180904523,14.395530257103742,17.74675032073716,0.522977022977023,0.6013986013986014,2.5168424520764026,1.2016961193874733,4.568900735978305,1,0.19597989949748743,0.19597989949748743,9.734005717812568,9.8222832670327,0.8101898101898102,0.8156843156843157,-24.780586032045214,-21.50943433406952,1,0.6925125628140704,0.6961306532663316,6.608883242558545,6.492960078501959,5.403144212535292,6,6,6,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.567286432160804,0.5557788944723618,21.992278397142563,24.05339381550746,0.495004995004995,0.5814185814185815,3.5705279896496704,5.483359047160886,1.7145645069705648,1,0.4685929648241206,0.36,10.319604967142137,10.319762895591904,0.7587412587412588,0.7577422577422577,22.1379149937052,21.393360929854303,1,0.6987437185929648,0.7000502512562814,6.834858640791229,6.900221696541444,6.024690625846537,10,10,10,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5239698492462311,0.4656281407035176,16.182778204617016,21.117312604245605,0.45904095904095904,0.510989010989011,3.7259048253784925,0.968878900010044,6.707954310211708,1,0.5079899497487437,0.4465829145728643,12.119807939965153,11.947488603576803,0.8111888111888113,0.7872127872127872,-1.1220563046153167,-0.948591020599817,1,0.6868341708542713,0.6875879396984924,7.828485671753122,6.6170205926404995,11.232351759909038,7,7,7,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.3285427135678392,0.374572864321608,19.923369510220585,23.874378490776355,0.5104895104895105,0.6063936063936064,2.584262835718155,3.3670810235824264,1.0916801840453287,1,0.22030150753768843,0.2199497487437186,10.494284562066682,11.532143900658426,0.7982017982017982,0.7952047952047951,-0.19428000861658737,-0.9074076292396969,1,0.6865829145728644,0.6925628140703518,7.184159648823906,7.920842490649588,6.392613064785488,12,12,12,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.3405527638190955,0.3800502512562814,21.536282933115125,23.686168736367108,0.5104895104895104,0.6328671328671329,2.643900489154422,2.986130326627438,3.4481049273363817,1,0.5138190954773869,0.400251256281407,9.822405215177117,10.78695174915805,0.7457542457542458,0.7432567432567433,0.492403383727198,1.6322170570733943,1,0.6835175879396985,0.6859296482412061,6.531956239018101,7.5664936674307,-1.271505476485876,19,19,19,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5571859296482412,0.5448241206030151,20.997222131145616,22.508219892397292,0.494005994005994,0.5584415584415584,2.888105641547699,5.527463587986225,0.8784604996717303,1,0.45467336683417087,0.42331658291457286,11.631086123623039,12.138571405723992,0.8276723276723277,0.8261738261738262,26.34393580382714,23.722327254939373,1,0.6979899497487437,0.6846733668341709,7.538452193079268,6.799735628331452,4.11050438805694,9,9,9,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.4063819095477387,0.47241206030150756,23.767788336595874,30.278087570308042,0.4885114885114885,0.5939060939060938,2.3642997310421205,2.9206880931975436,1.4014662630460808,1,0.22618090452261305,0.2257788944723618,11.576096844503594,12.124941907104962,0.7972027972027972,0.8301698301698301,0.8292127516529351,0.3299279091440434,1,0.6938693467336683,0.6883919597989949,6.782269279482274,7.340810124973271,5.31616187315891,11,11,11,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5535175879396985,0.5366834170854271,20.178737757647674,20.916608256396977,0.4735264735264735,0.5104895104895104,2.8530501316688377,1.0353883740943048,5.012956785960017,1,0.44809045226130656,0.40226130653266334,11.326496905543182,11.862317077148225,0.8051948051948052,0.8136863136863137,-21.315673270185496,-16.659638989440523,1,0.6925125628140704,0.6955276381909548,7.835772137358194,7.151455095725983,7.438132075303094,6,6,6,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5678391959798995,0.5237688442211055,16.360867271371088,24.9642497740209,0.4915084915084915,0.5954045954045954,2.6914343143211004,5.1685021972477605,1.38119370193018,1,0.19597989949748743,0.20206030150753768,10.213884963753571,10.521047953048935,0.8091908091908092,0.8126873126873126,-3.040380558707983,-3.9446763191219922,1,0.6985427135678391,0.700251256281407,6.944947235910001,6.713367328781975,1.9626180809866924,9,9,9,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5810050251256281,0.5435175879396985,17.096760287561683,18.863118422920344,0.48951048951048953,0.5819180819180819,3.1185784607195473,5.671906410203544,0.9612949593074734,1,0.5075879396984925,0.3923618090452261,10.34298326955803,10.511592076277136,0.7592407592407593,0.7567432567432568,-0.30649523173897736,-0.33433833917180567,1,0.6965326633165829,0.700502512562814,7.356981760297464,7.195022187964772,3.7283898523800016,10,10,10,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5621608040201005,0.5395979899497487,18.08580048764779,20.003290016449473,0.4855144855144855,0.525974025974026,2.7784967964906686,1.1277656391615372,5.11309244756253,1,0.5196482412060301,0.3956281407035176,10.354621439821676,10.228011043811854,0.7417582417582418,0.7342657342657343,0.17257142352356183,0.12634848797353307,1,0.6860804020100503,0.6936180904522613,7.069522286953273,6.994829836955797,6.669863777162785,5,5,5,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.32341708542713565,0.352713567839196,18.10087856955438,20.997758675842604,0.5049950049950049,0.5464535464535465,2.7711612218683697,2.9547963725518747,2.7376367442829816,1,0.19597989949748743,0.20206030150753768,9.416730647723805,9.684390416352738,0.8496503496503497,0.8256743256743257,0.37042550917413786,1.2282151878269818,1,0.6914070351758794,0.689497487437186,6.6219409088753345,7.027430039602106,5.922304094293416,14,14,14,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5710552763819096,0.5479899497487437,20.292709630277887,22.21174958872545,0.48751248751248755,0.5909090909090909,2.6819387405542514,5.072966113893001,0.811617197932874,1,0.4921105527638191,0.3788442211055276,11.585192191270492,12.142007043453901,0.7717282717282717,0.7707292707292708,-1.5380265602024332,-1.9056329055039636,1,0.6937185929648241,0.688643216080402,7.098305876417676,7.179588241759117,0.8321728672657003,8,8,8,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.5372864321608041,0.5570854271356784,22.414064752885228,38.633385504969105,0.495004995004995,0.48051948051948057,2.6580637483863394,4.564272977508432,0.5597440046237468,1,0.20206030150753768,0.20206030150753768,10.52725861988619,10.903967865233444,0.8126873126873126,0.7952047952047953,104.50402346367517,95.99996035272949,1,0.6805527638190955,0.6848241206030151,6.744153995087152,6.5902845624070086,0.800435575455978,7,7,7,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
0.31185929648241206,0.35376884422110555,19.14447461372388,21.583787441980082,0.510989010989011,0.48901098901098905,2.901726475344666,3.2498420573266884,4.0989793877551755,1,0.19597989949748743,0.20206030150753768,10.005065502736224,10.973209676761082,0.8241758241758241,0.8071928071928072,11.528720369843988,7.357454944125232,1,0.6934673366834171,0.704070351758794,6.630934160573732,6.86949110840206,6.997962749398833,10,10,10,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,4.0,3.0
