rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,meanBeta2,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.8091891891891891,0.8126496496496496,0.3884065417786461,0.347773667583016,3331.5368118039164,3745.1346612117422,0.4775,0.4775,4.922226879202572,-5.053175516310349,2.8416379888827503,1,false,true,false,false,0.8416466466466466,0.8146036036036035,0.44114679450561733,0.33869393788912683,2.648994089138296,2.5820638953769355,0.4675,0.5037499999999999,-0.0014077983035296867,1,0.3425922090883132,0.36036447161122076,0.8508828828828828,0.8564264264264264,1.8095798778041285,1.7241365157634403,4.523927237166697,false,false,-5.370847915063372,false,false,5.038484177143736,-5.002536287673664,false,true,false,false,5.859374798488305,5,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8123223223223224,0.8123813813813814,0.39866269971042195,0.336127020474203,3772.852685173105,4275.751134364945,0.48,0.5225,4.807191227742669,-5.249638710422279,2.669318469170708,1,false,true,false,false,0.8463283283283283,0.8183243243243243,0.4492282657510721,0.34696679519331963,2.5263666872792037,2.5650665192983966,0.4725,0.58125,0.0021318162235931678,1,0.3622593145278078,0.3446734963862891,0.8589249249249249,0.8548148148148148,1.7267574523484643,1.843017841282163,5.107192310011052,false,true,-5.0996486352804276,false,false,5.031433646443095,-5.035965944189688,false,true,false,false,5.9623590483373645,5,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8094874874874876,0.8174254254254254,0.3890390527469818,0.3471067157147544,4226.73935798478,4489.303565393736,0.4875,0.445,4.789822452932345,-5.03565520751537,2.876009534429572,1,false,true,false,false,0.8395895895895895,0.8217457457457458,0.4178844759853257,0.3523503523102442,2.646533820196852,2.631688927680797,0.47,0.42374999999999996,-0.002255909642789628,1,0.34986647316720254,0.3330531839430576,0.8539379379379379,0.850006006006006,1.8000662340013789,1.7847037767695537,4.959369364588772,false,true,-4.855195538561465,false,false,5.041678604422397,-5.071977092815503,false,true,false,false,6.005648046818367,5,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8094104104104105,0.8139289289289289,0.3881470162063372,0.34318980860468856,4133.373997540287,4123.659431835754,0.49,0.595,4.860947820200808,-4.815472481251511,2.5627539709099496,1,false,true,false,false,0.840003003003003,0.8205505505505506,0.4246333262761342,0.3553583592196183,2.6245473810630653,2.626708575812945,0.4825,0.6487499999999999,0.020972014403104464,1,0.3379158929041966,0.3638870430377909,0.8525245245245245,0.8597397397397397,1.7917134030538815,1.7893267759419313,5.202194579982101,false,false,-4.8119499105725705,false,false,5.107865805700225,-5.133781326186473,false,true,false,false,5.957036234535258,6,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8283673673673674,0.82907007007007,0.38341503844693486,0.3350207231931742,3695.5073511051846,3926.4678353130016,0.4925,0.44875,4.500594645716808,-4.491898057894511,2.7545641046836,1,false,true,false,false,0.8428168168168169,0.8158388388388389,0.44017442431020093,0.33920475302469044,2.65531769681364,2.586914586716058,0.48375,0.43125,-0.0037312407644200974,1,0.34707993449165,0.360055373629057,0.85596996996997,0.8586906906906907,1.8003555706575438,1.742892765011293,4.9962864493178865,false,true,-5.109031772548527,false,false,4.881695691612225,-4.8588452631507675,false,true,false,false,5.930081615726768,6,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8266966966966967,0.8281641641641642,0.38591351037412247,0.33093299632389456,4308.733735788174,4656.574326223869,0.485,0.415,4.302083808629165,-4.745324914417023,2.4944263490826546,1,false,true,false,false,0.831962962962963,0.8211501501501501,0.397318791429741,0.3585965774026297,2.6723173026603724,2.624290941521484,0.485,0.40375,-0.0836241265793686,1,0.3446217499701611,0.34716615263742967,0.8551771771771772,0.8563083083083083,1.8233369905754477,1.7600187835540873,4.782733204787304,false,false,-5.224268861891169,false,false,5.001577127213859,-5.054010912110619,false,true,false,false,6.07430661558719,6,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8112312312312312,0.8146516516516517,0.3929796370113703,0.34342995696640954,4031.576797935928,3959.5647594522297,0.48875,0.43875,4.490509015463654,-5.19065451016554,2.5390884031155943,1,false,true,false,false,0.8763733733733734,0.8271901901901901,0.5188089235609477,0.326041936018052,2.4434056231085135,2.538619908092834,0.495,0.5025,0.03181632848165673,1,0.3754321937240116,0.3752995862678961,0.8599279279279279,0.8588968968968969,1.6652129602045078,1.788519701188581,5.513680911137208,false,false,-4.61119912042597,false,false,5.064594551050532,-5.120880886184338,false,true,false,false,6.192703217340634,5,6,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8042612612612612,0.8086306306306307,0.3759516417449368,0.325639128842661,4498.224060210199,4677.090158356982,0.4825,0.5137499999999999,5.096761832229875,-4.514142573045673,2.860677076663096,1,false,true,false,false,0.8733363363363363,0.8252832832832833,0.5033277525721638,0.3118139037000287,2.585564491064432,2.619169058545923,0.5025,0.61,0.1179075966284188,1,0.3522722565586009,0.33897444423736095,0.8571991991991992,0.8543063063063063,1.785692376474883,1.847479041310453,4.98783683336251,false,true,-5.0154446204400935,false,false,5.4442596123083264,-5.353426249891647,false,false,false,false,5.94604545624228,5,6,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8103753753753754,0.8133463463463464,0.3916632914276079,0.3397600756683746,4093.0228410376417,4009.335966024721,0.50125,0.51875,5.1441489977687525,-4.733439804012477,2.653761569557419,1,false,true,false,false,0.8736016016016016,0.8257317317317316,0.5056396490179531,0.31590710373772934,2.5588615349014985,2.5334395964964207,0.5025,0.5675,-0.010210166951349062,1,0.32489648265951376,0.3397190503287213,0.8508488488488488,0.8541901901901902,1.7406296754373134,1.7700769422145883,4.985184613851287,false,true,-5.038156086373075,false,false,5.004430059242261,-4.967959519610952,false,true,false,false,6.011025063386551,5,6,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
0.8316236236236236,0.8297787787787788,0.3954890905797057,0.3279331844679164,4032.0203206033143,4447.726481734269,0.485,0.4175,4.617077510554601,-4.542778882429061,3.3400685012405806,1,false,true,false,false,0.8454614614614615,0.8169219219219219,0.4491846319994117,0.3430742140237814,2.546352392420444,2.538982127596595,0.48375,0.38125,0.29824870394327246,1,0.33574691326255085,0.34648728342624546,0.8530890890890891,0.8552412412412412,1.7491410003128545,1.7740217363480384,4.932189952392811,false,true,-5.238563610805938,false,false,5.062534633563669,-5.06059867024596,false,true,false,false,5.897642158409108,6,5,8,1000,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,5.0,5.0,0.01,3.0,3.0,10.0
