rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,meanBeta2,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.7470246085011185,0.7481879194630873,0.31027237845918243,0.29350984505974015,5.887704288704361,6.3810366357466455,0.45752123938030986,0.5347326336831584,4.1405352145194385,4.249630160991455,3.3030583644480638,1,false,false,false,false,0.7450559284116332,0.7371812080536913,0.32273639252185315,0.2922266548368466,5.5057932747503475,5.827818685749799,0.46526736631684157,0.500999500249875,4.413847036068988e-5,1,0.3063892080484852,0.33793561621231616,0.8446532438478748,0.8525279642058166,4.079173495303298,4.407007612563807,5.700934073358282,false,false,2.1611242814545806,false,false,3.4457950229437038,3.4272087507475057,false,false,false,false,4.39933501422184,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7500671140939598,0.7661744966442953,0.2743987164611972,0.298086202623869,7.064033542820126,7.22029805023188,0.515992003998001,0.5912043978010995,3.7906184323808887,4.025792985956372,2.534053057289798,1,false,false,false,false,0.7887248322147651,0.7716331096196868,0.3646256046551798,0.30947185390909415,5.860440218306237,6.082756602097563,0.4987506246876562,0.5237381309345327,8.382567062333224e-6,1,0.343656828898156,0.33367116863431195,0.8595078299776286,0.8564653243847875,4.508372203637593,4.640350442743061,4.405363485128682,false,false,3.950320330987501,false,false,3.0373389515018547,3.6899092362819994,false,false,false,false,4.744715915447926,7,4,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7404921700223713,0.7441610738255033,0.2826652684373125,0.2760598200534976,6.629348953339658,6.861152722669256,0.5017491254372813,0.5557221389305347,3.904426514234555,4.1589401974177775,3.35541585694852,1,false,false,false,false,0.759821029082774,0.7470246085011185,0.3145003537403096,0.28028235064878354,5.68597404043479,5.826961346779141,0.5049975012493753,0.5417291354322838,0.0058993459139356965,1,0.30973557182844536,0.30874038265228093,0.8505592841163311,0.8463534675615213,4.193058067631628,4.305066297693919,4.4368148348050545,false,false,1.9521593974527967,false,true,3.5952245693382863,3.165832470738888,false,false,false,false,5.030272123221363,7,4,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7213422818791946,0.7344071588366891,0.2548004443806821,0.26752866554702703,6.975661505533008,7.273163275303121,0.5114942528735632,0.5229885057471264,3.725612761673807,4.069138955252507,3.913627738778676,1,false,false,false,false,0.709261744966443,0.7140939597315437,0.27380579758218615,0.27462236717879956,5.973896576823697,5.940606305209507,0.496751624187906,0.5237381309345328,-0.002077685536307961,1,0.304896155966363,0.3263823518774297,0.8361521252796421,0.851006711409396,4.38496572977949,4.374409709693101,5.586124506154347,false,false,2.7938014539618403,false,false,3.3448171808038656,3.3228989766175983,false,false,false,false,5.0637948918261095,5,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7248322147651006,0.7378970917225951,0.26531048515333605,0.27374006074570245,6.593767650622791,7.4299009756457775,0.5589705147426287,0.6026986506746627,4.303117606248468,3.9119776905845565,6.997418195180046,1,false,false,false,false,0.7240268456375839,0.7268008948545861,0.28358904176337746,0.2832101134838563,5.603968727760811,5.971921168801937,0.5114942528735633,0.519240379810095,3.9823106914067593e-5,1,0.2699549107189998,0.3653169474717334,0.8339149888143177,0.8566442953020135,4.556942474472357,4.985764531033142,2.8641785272749,false,false,3.0073347363133727,false,false,3.5497747318306723,3.2498135081016915,false,false,false,false,4.796875300955626,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.738255033557047,0.7250111856823266,0.2825985747233982,0.25476405267556174,6.617663721206496,6.835102240054237,0.5359820089955023,0.4970014992503748,3.573441796097321,3.9375571439728825,6.308926317329279,1,false,false,false,false,0.7662639821029082,0.7192841163310962,0.34932058888746037,0.24673422052482685,5.594070819883169,5.886855444670018,0.515992003998001,0.48875562218890556,-6.429620168689335e-5,1,0.3190366356928654,0.30671607313104426,0.8401789709172259,0.8378523489932886,5.066266605250992,4.934177862182989,2.7426733962411793,false,false,4.314208656794048,false,false,3.1040804792349705,3.3854749427381243,false,false,false,false,5.1264581835440515,7,4,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.734586129753915,0.7301118568232662,0.2823186194639695,0.2584789419912609,6.57970983047496,7.673523047558783,0.524487756121939,0.603448275862069,3.7893702810619727,3.8944310064155063,3.068325631073572,1,false,false,false,false,0.7065771812080537,0.6959284116331096,0.29080495148607294,0.24335668083297674,5.760803155870917,5.936327098631266,0.49325337331334335,0.5622188905547226,-0.00044140760973758366,1,0.3710153218914466,0.2742855754393853,0.8595973154362416,0.8407158836689038,4.626704951021996,4.912763106456921,4.0992938706682125,false,false,3.403349114415151,false,false,3.5697087037888444,3.0830448431257125,false,false,false,false,4.847568265137086,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7607158836689039,0.7557941834451901,0.3142801643181435,0.273656808524116,6.945000042684813,8.107003459935367,0.5082458770614693,0.5007496251874063,3.8052032411483934,3.682567605318141,3.144529562866051,1,false,false,false,false,0.7572259507829978,0.7433557046979866,0.3282165114214361,0.28395800976415164,6.068083828138658,6.48123495763467,0.5044977511244377,0.4910044977511244,0.00023161271784465472,1,0.2766865122396266,0.32356335644938805,0.8453691275167785,0.8519910514541387,4.313823588161236,4.4862574863356315,2.591875332327748,false,false,1.8407937859585286,false,true,3.4856967710970133,3.393348051082216,false,false,false,false,5.075579825381962,7,4,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7566890380313199,0.7459507829977629,0.2947034812564718,0.26553936083619595,7.142523333172421,7.520758723260812,0.4947526236881559,0.6331834082958521,3.80333103324195,4.179722351823658,3.525346606664537,1,false,false,false,false,0.748814317673378,0.7156152125279642,0.32489521417921485,0.24523055649204994,5.783222095241122,6.399358042514359,0.46326836581709147,0.6516741629185407,0.002473215737031329,1,0.2890391878649964,0.2150728289695637,0.8425055928411633,0.8272930648769575,4.385963602101523,5.059652192089348,2.95464243128658,false,false,2.8480564586678065,false,false,3.095976757579404,3.644165558614531,false,false,false,false,4.700185765591677,8,4,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
0.7615212527964206,0.7503355704697987,0.33383191366482395,0.2728375646433354,6.956125302471753,32.75628154407711,0.4790104947526237,0.5527236381809095,3.0843152027960103,4.101096501545461,3.501543010256999,1,false,false,false,false,0.7579418344519016,0.7354809843400447,0.3465983959248332,0.27971342074233907,5.704143753865838,6.216269126582512,0.4457771114442779,0.5207396301849075,-1.3406005900875937e-5,1,0.37260146799990845,0.3211074349151537,0.8643400447427293,0.854496644295302,4.5483628281345005,5.020731279030123,3.845192412408217,false,false,3.6648747745663246,false,false,3.5427624998974734,3.2486234391913293,false,false,false,false,4.667071129989083,5,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.01,1.0,1.0,0.01,2.0,1.0,1.0
