rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.7569574944071589,0.7362863534675615,0.3345361523640602,0.27337187544847763,33.788029293664614,30.71358581553513,0.5154922538730635,0.6334332833583208,5.269054797328479,9.735089950747607,1,true,true,true,true,0.7445190156599553,0.7201789709172259,0.3230352407641586,0.2718749563820709,17.75716355903531,23.427404250085758,0.9742628685657171,0.9800099950024987,0.013367763606981161,1,0.2705653144069173,0.28717173363849174,0.8395525727069352,0.8392841163310962,7.998640345488112,8.803409986459558,0.22657564970846353,true,true,8.00546306329091,false,false,3.9504082310470863,4.921932001440908,false,false,false,false,8.418586541957206,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7353914988814317,0.7319910514541387,0.30969667532129985,0.2811096775054276,24.707464975330268,29.235757611111755,0.49225387306346824,0.4625187406296851,5.680098562228784,4.261490391448383,1,true,true,true,true,0.7350335570469798,0.723668903803132,0.32059300198694674,0.27805787029606394,14.817211224785957,20.213907859654835,0.9760119940029985,0.9780109945027486,-0.0005089757539659228,1,0.3661226400850733,0.2934772145950501,0.8603131991051454,0.8448322147651006,5.662675851467686,6.274159680967909,3.096491801751531,false,false,0.8334106415109418,true,true,4.976206807660822,4.066239479872922,false,false,false,false,8.028855112077734,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7321700223713646,0.7293064876957495,0.29709699425475866,0.2861186140404103,18.99351787251442,26.288030684674563,0.5147426286856571,0.515992003998001,5.494116580406201,4.824928656257772,1,true,true,true,true,0.7321700223713646,0.7247427293064876,0.30519001204491364,0.28565608842049145,15.128565584495647,22.82387095190115,0.9687656171914043,0.9667666166916542,-0.0002960273573283538,1,0.3676642353872486,0.34194734122636067,0.8591498881431767,0.8523489932885906,7.1525102255013,7.835070903686565,7.033509636562633,false,false,4.824583105961886,false,false,3.847380007048807,5.152658802735567,false,false,false,false,8.324761327619669,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.72751677852349,0.7519463087248323,0.26367730228270864,0.2916360804238959,30.789588933833883,41.344097749865085,0.4937531234382808,0.47851074462768617,6.25302400615147,11.020953636912495,1,true,true,true,true,0.6079642058165549,0.6310514541387025,0.20634535709127516,0.1998853933788049,19.65684632211947,31.04323661684535,0.9292853573213393,0.8993003498250874,0.007954404717072735,1,0.2923679921828974,0.30918581496836495,0.8461744966442953,0.8501118568232662,8.02306719603968,8.063386258910201,4.446165234420294,false,false,4.423334558077135,false,false,4.392345832796425,4.7396606156087975,false,false,false,false,8.84040251760927,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7336912751677852,0.741834451901566,0.3028798834535317,0.2940391756404895,31.11998506553298,37.886657066921224,0.46926536731634183,0.5297351324337831,4.872014120569425,10.629588698632773,1,true,true,true,true,0.7276957494407159,0.7344071588366891,0.30129117761917795,0.2987372337231307,15.716657009913408,24.085883076920798,0.9765117441279361,0.9655172413793104,-0.001146212876036327,1,0.39131356719986254,0.38407476232960014,0.854496644295302,0.8529753914988815,8.557965901703646,8.200182235831194,5.398907978091056,false,false,4.42011193419236,false,false,3.871360657834685,5.063071655047437,false,false,false,false,8.928119995030324,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7518568232662193,0.7276957494407159,0.32981261247995386,0.2595273977325335,26.696185389251333,25.030699618896236,0.5147426286856571,0.5067466266866567,4.759118150058995,4.151535905820073,1,true,true,true,true,0.745413870246085,0.7201789709172259,0.32424821417312116,0.26346497313967304,17.156976716447126,21.185124002431102,0.9687656171914043,0.9742628685657171,-0.004472188880000643,1,0.3294346885544852,0.24263883355697627,0.8514541387024609,0.8345413870246084,8.007125791048797,8.567394305998954,0.5921654730930883,true,true,4.656354789283006,false,false,3.9214039297583207,4.794107898378647,false,false,false,false,8.85672153478353,4,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7316331096196868,0.7298434004474273,0.2959246825214855,0.2851921929670171,23.767755087071315,49.148948191604376,0.5249875062468765,0.4672663668165917,5.590285717380998,4.8871142769874965,1,true,true,true,true,0.7318120805369127,0.727248322147651,0.3031922747596458,0.28504649607864285,17.777065707212785,23.952217000333707,0.9707646176911544,0.9685157421289355,4.271041460004322e-5,1,0.3544860516195232,0.3137820805232538,0.8592393736017897,0.8496644295302014,7.262098989601125,6.881538608492736,6.440712190250787,false,false,6.010155143030284,false,false,4.5488191664407225,4.355795890757365,false,false,false,false,8.52058230061185,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7363758389261745,0.7339597315436241,0.3022396168441818,0.2736393538013914,31.304633941019414,38.401378632441265,0.5047476261869066,0.552223888055972,6.344378735911335,4.765005189597522,1,true,true,true,true,0.734496644295302,0.7262639821029083,0.30796376137277653,0.2833259404948328,16.286433399264475,23.93887237565592,0.9742628685657171,0.9792603698150925,0.0013087593771619421,1,0.26785402797504076,0.27981853027782866,0.8377628635346757,0.8408053691275168,7.360247829603207,8.467020667468317,5.400732585872782,false,false,-0.19150813673959638,true,true,5.189818385337011,3.681822192584083,false,false,false,false,8.438245663395803,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7462192393736018,0.7460402684563758,0.3133007428149135,0.2848594239247828,32.49266842496893,39.42805793312915,0.5164917541229386,0.5292353823088456,6.871254235615921,5.208853984709407,1,true,true,true,true,0.7466666666666667,0.7387919463087248,0.31878923070684173,0.2899553590231997,17.358393631725825,25.02613360765173,0.9675162418790605,0.9747626186906546,-0.0022906566647554354,1,0.3239211494129927,0.28430222115261733,0.847248322147651,0.843400447427293,7.682319602392684,8.648727222936886,3.253894624091232,false,true,3.6275664568661248,false,true,5.515397730308844,3.4945544153278902,false,false,false,false,8.40113615721826,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
0.7502460850111857,0.7391498881431767,0.32883697707191684,0.28611454247378915,23.775029465185636,38.200641005829056,0.49650174912543726,0.5109945027486257,5.320411596330743,5.036709756292773,1,true,true,true,true,0.7507829977628635,0.7329753914988815,0.33579350559341054,0.2883140138540723,18.24943568236344,25.013614402308335,0.9740129935032484,0.9762618690654673,-1.160372924957251e-5,1,0.2888481728387248,0.33631681563536736,0.8369574944071588,0.8525279642058166,8.486533305940675,9.224306260658238,4.467507853403272,false,false,3.2658632337716647,false,true,4.470134951247393,4.677291228394252,false,false,false,false,8.649963411648306,3,3,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,1.0,0.01,2.0,1.0,1.0
