rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,Mix_beta1_c2,mixEq,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpm_beta1_c2,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.21597989949748744,0.2572361809045226,8.260138608596444,8.497591426143096,0.4855072463768116,0.4835082458770614,1.6833765397728122,3.2799003043442183,1.5034787495586355,1,0.15095477386934672,0.15055276381909546,4.476155283952022,4.420863037391332,0.9315342328835582,0.9002998500749625,0.6020340560108858,-1.6122420330186586,1,0.7228643216080402,0.7125125628140704,2.2724080208943827,2.2870478511750982,3.7859849452278658,7,2,6,200,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,1.0,2.0,2.0
0.4844221105527638,0.5326633165829145,8.747406520910738,9.029450201571407,0.4732633683158421,0.6279360319840079,1.6500253030397274,3.45791865522121,1.69592220125612,1,0.2615577889447236,0.2663819095477387,3.9873526332988853,4.327813125110308,0.8740629685157422,0.9022988505747126,-0.423314495641408,-3.7394295298987195,1,0.7192964824120603,0.7115577889447237,2.255262898733019,2.283157242085276,1.2398029326711386,7,2,6,200,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,1.0,2.0,2.0
0.5421105527638191,0.5420100502512563,7.8465829639807385,8.077867338684234,0.47651174412793607,0.47426286856571714,1.574173924587408,1.527569218984245,3.649559083402114,1,0.15055276381909546,0.14316582914572865,4.433463965096901,4.411230806346519,0.9137931034482759,0.8903048475762119,-0.11880112113892008,-0.5871281281647474,1,0.7394974874371859,0.7346733668341708,2.6971806804394913,2.2743812440304065,3.2433774995280107,5,2,6,200,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,1.0,2.0,2.0
0.552713567839196,0.5462814070351759,7.421842144550543,8.214913968870055,0.5039980009995002,0.6331834082958521,2.0696508085070007,4.013066539916418,1.9239270178314438,1,0.5087437185929649,0.4785427135678392,3.939620108220671,3.986385115787529,0.8895552223888056,0.888055972013993,-0.6446714807311766,0.5938061292892034,1,0.7289447236180905,0.7277889447236181,2.475886708327546,2.442041387734255,3.1166264864736877,9,2,6,200,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,1.0,2.0,2.0
