rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,kclustIn0,kclustInCommon,meanBetaSLR,zeroInSLR,commonInSLR,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.2830532212885154,0.31624649859943976,0.005758918955685799,-0.00015401201293700908,14.669544915400012,15.06159333392428,0.49525237381309345,0.6131934032983508,5.401022825088866,5.533486892597869,1,true,true,0.28291316526610644,0.2572829131652661,0.00832038036024504,-0.00017000839416446187,6.852646000528391,7.4819766022308425,0.9800099950024987,0.9792603698150925,-0.0003816103694536738,1,-0.018301750104853777,-0.005352562911199494,0.7799719887955182,0.777170868347339,2.6535315793405005,2.404046945120385,5.95422067832367,false,true,6.028272500611789,false,true,2.6624760501777933,5,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1303921568627451,0.23473389355742297,0.0,-0.00017000839416446187,14.254794315675374,16.523749346265912,0.5119940029985007,0.7218890554722639,5.3986796271506705,5.563476026588292,1,false,true,0.1303921568627451,0.1303921568627451,0.0,0.0,4.657550839006037,6.354958826055704,0.9827586206896551,0.9870064967516242,-0.00699785939432638,1,-0.01913527915707884,0.0021036449694566933,0.792016806722689,0.7967787114845938,2.0471535603206186,2.6129851264006536,4.772914013027697,false,false,5.950517907981447,false,true,2.0994980758535897,2,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1303921568627451,0.23473389355742297,0.0,-0.00020952939697439551,15.389777548741767,17.17325166384001,0.5112443778110944,0.5889555222388805,5.825136810535695,5.907932199511296,1,false,true,0.11764705882352941,0.11764705882352941,0.0,0.0,4.786170397095392,6.034006742930041,0.9890054972513743,0.9847576211894054,-0.005263007212084643,1,-0.001001270843763238,0.013401625139600262,0.7858543417366947,0.7889355742296918,2.209449538357074,2.4603572817548423,4.443345938583572,false,false,6.105334406136234,false,true,2.419669734776768,1,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1803921568627451,0.2696078431372549,0.0004971156933210435,-0.00019313874604669128,16.21772211049851,17.178182647270575,0.5177411294352823,0.55872063968016,6.233010494684605,6.264351809749543,1,false,true,0.11764705882352941,0.1303921568627451,0.0,0.0,5.661640231773819,6.414911661526608,0.9817591204397801,0.984007996001999,-0.004830604611044796,1,-0.006208609271523178,0.004587869362363919,0.7997198879551821,0.7890756302521008,2.3976208535281542,1.97536656984545,6.378671033023175,false,true,6.137809768833673,false,true,2.40697808712001,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1429971988795518,0.20322128851540616,0.0,-0.00012045169385194479,11.281747327701662,12.282585482999147,0.5102448775612194,0.4300349825087456,5.525540946379736,5.89157326227953,1,false,true,0.11764705882352941,0.11764705882352941,0.0,0.0,5.247083718708799,5.9269157467368965,0.9830084957521239,0.9675162418790605,-0.0068615373085096605,1,-0.0008233841086867024,-0.008238352329534094,0.7997198879551821,0.792296918767507,2.5974196572203385,2.3807350209561213,6.340783478714412,false,true,5.624369591416913,false,true,2.628462786966797,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1303921568627451,0.15560224089635855,0.0,-7.689941556444171e-5,14.660451809137362,92.5371246496271,0.4912543728135932,0.6014492753623188,6.119732409465671,6.707125150848279,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,5.421325440362276,5.873230323161375,0.9870064967516242,0.9852573713143429,0.00018261918021717261,1,0.007072630474488011,-0.0008355673153918463,0.7894957983193277,0.7631652661064425,2.42217858634708,2.236466924148729,6.272614133102709,false,true,6.053411969832284,false,true,2.424764543309823,1,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1429971988795518,0.21526610644257704,0.0,-0.00012045169385194479,11.596542997779437,13.142294631635552,0.4862568715642179,0.5897051474262869,5.14968051651558,5.079829970843851,1,false,true,0.11764705882352941,0.1303921568627451,0.0,0.0,4.50146134860147,6.004693168148229,0.9870064967516242,0.9850074962518741,0.0014174404628218657,1,0.009820956410062703,-0.010832769126607989,0.7840336134453781,0.7908963585434173,2.145238638012229,2.411179060692133,5.303610048522909,false,true,5.647908055862546,false,true,2.1519257882472913,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.16750700280112044,0.17913165266106443,0.000214638334406525,-3.8454513117795786e-5,7.010905837443285,8.162477951537836,0.4835082458770615,0.3128435782108946,5.313321921284056,5.738693862790001,1,false,true,0.11764705882352941,0.11764705882352941,0.0,0.0,4.629280368884027,5.4318410827795764,0.993503248375812,0.9940029985007496,-0.0007073480454139224,1,0.0009760461995201107,0.004071163945772096,0.7976190476190477,0.7984593837535015,2.301352725680658,2.3609165787347384,5.93771576537742,false,true,5.954609015719969,false,true,2.3016982149137997,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1429971988795518,0.1915966386554622,0.0,-0.00012045169385194479,11.357759718125205,12.768904160139414,0.5442278860569715,0.5919540229885057,6.316763845872554,6.261962510194408,1,false,true,0.11764705882352941,0.1303921568627451,0.0,0.0,4.886031772430291,6.528422567147639,0.9855072463768116,0.9835082458770614,0.012189419263146291,1,-0.00783146683373796,-0.01538101186758276,0.7879551820728291,0.7857142857142857,1.9473635052457132,2.519944821629379,6.751272160597028,false,true,5.806428332317722,false,true,2.01010413248562,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
0.1429971988795518,0.1920168067226891,0.0,-0.0001034821751953226,11.184334478825136,12.340593362179106,0.4912543728135932,0.44877561219390305,5.057442807953285,5.327917745586343,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,4.714251531431581,5.70797032471518,0.9910044977511244,0.9902548725637181,0.009674908372755187,1,0.002702398378560973,-0.006671164080653624,0.7810924369747899,0.7787114845938375,2.2484414003803272,2.513200275963734,6.7101509472043634,false,true,5.848190132665688,false,true,2.2908771258080973,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,6.0,0.01,1.0,0.1
