rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,kclustIn0,kclustInCommon,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.2522408963585434,0.3637254901960784,12.54543975185901,12.842118411525203,0.5099950024987506,0.39980009995002497,2.572704939470009,2.9902821588600825,1,true,true,0.1915966386554622,0.17941176470588235,6.06222715365301,5.9674397761403934,0.889055472263868,0.8768115942028984,26.88520225774666,1,0.7728291316526611,0.773249299719888,2.635986161433055,2.71013055398693,3.5570001246320424,false,true,8,2,9,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.2868347338935574,0.3042016806722689,8.537955505151023,9.185249717820234,0.5237381309345327,0.5174912543728136,2.197535856976346,2.310584674196859,1,true,true,0.20490196078431372,0.19103641456582632,4.683728746226026,4.9892185469296075,0.914792603698151,0.9012993503248375,18.252036418610306,1,0.7980392156862746,0.792156862745098,2.478983190290135,2.4297991743268317,3.0108476921780065,false,true,10,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.2415966386554622,0.32296918767507005,11.465407479650938,11.447996686595571,0.472263868065967,0.4587706146926537,2.4950496433448204,2.558538806357353,1,true,true,0.18249299719887954,0.16750700280112044,5.861245092661826,5.768923123194883,0.9100449775112444,0.8845577211394303,-1.5529966541908693,1,0.7466386554621849,0.7579831932773109,2.728872827286101,2.131451092532438,2.8240441911124257,false,true,7,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.5376750700280112,0.5390756302521008,7.00806372455904,7.8809437179595685,0.5147426286856571,0.532983508245877,2.267790687622056,3.815368055142897,1,true,true,0.4623249299719888,0.44635854341736697,4.206427181175161,4.715791199700038,0.8713143428285857,0.8648175912043978,-6.511305183112032,1,0.7471988795518207,0.7631652661064425,2.402525151551052,2.9217071703278736,0.9396527551290623,true,false,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.25280112044817926,0.34285714285714286,10.007343854654614,10.53345179700989,0.5434782608695652,0.6671664167916043,2.859854270989272,3.215263615241887,1,true,true,0.15672268907563025,0.15560224089635855,4.346284405465109,4.8626914103016565,0.9110444777611194,0.9262868565717142,17.22920426129038,1,0.7889355742296918,0.7803921568627451,2.2451737375700733,2.440932115788719,3.2164530753717595,false,true,9,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.192296918767507,0.2904761904761905,9.765377469205484,10.76190564716749,0.5047476261869066,0.47126436781609193,3.109695375434282,3.255656946899027,1,true,true,0.1303921568627451,0.1303921568627451,4.570311998635385,4.99189066271427,0.8928035982008995,0.8565717141429285,10.934966284509665,1,0.8042016806722689,0.7925770308123249,2.417623015413497,2.6623295762325894,2.426954759306399,false,true,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.25252100840336134,0.33095238095238094,10.44910514004512,10.584395783575937,0.5014992503748126,0.5092453773113443,2.186129196039184,2.990548839557806,1,true,true,0.18025210084033613,0.1684873949579832,5.07195927285556,5.390490114824027,0.8813093453273363,0.8573213393303348,-0.7649197264636245,1,0.7914565826330532,0.7873949579831933,2.2927727847890873,2.212404021538703,3.6163457044489142,false,true,9,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.23795518207282912,0.3337535014005602,11.096317783068164,11.473890356687713,0.4870064967516242,0.5804597701149425,3.139433199268282,3.2782421140793905,1,true,true,0.1303921568627451,0.1429971988795518,4.652596962215228,4.691505918464431,0.9052973513243379,0.9055472263868066,70.52872391097956,1,0.7925770308123249,0.7724089635854342,2.612039083391072,2.294232277440439,3.0110013861315705,false,true,2,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.2854341736694678,0.2848739495798319,8.7651286489907,9.160123950267737,0.5089955022488756,0.527736131934033,2.7088953965966174,3.1513617038248305,1,true,true,0.26708683473389355,0.22478991596638656,4.797414237916708,5.065726659541003,0.9192903548225887,0.9002998500749625,-15.311596404587169,1,0.7840336134453781,0.7617647058823529,2.4250438009242905,2.099703212737886,3.523859911272682,false,true,9,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
0.4233893557422969,0.46792717086834734,8.904866029329936,9.872369917953897,0.5422288855572214,0.5452273863068466,2.525828020395203,3.7017891476921214,1,true,true,0.4015406162464986,0.37969187675070026,3.949204033895658,4.1012887226606125,0.9002998500749626,0.9085457271364318,-2.2112223623854472,1,0.77703081232493,0.77703081232493,2.261887623213642,2.180141766935742,2.828565770767206,false,true,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.1,2.0,1.0
