rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.7585682326621924,0.7578523489932886,0.3549770799523216,0.32515000843457836,21.670019592857024,26.635048164023402,0.48425787106446777,0.36131934032983504,4.2495462814166,5.012821395570793,1,true,true,true,true,0.7621476510067114,0.7582102908277405,0.3663890044423044,0.35375366765083455,9.611615648735919,15.828863994016833,0.992503748125937,0.9920039980009995,-0.0001256607712301252,1,0.36042587842099266,0.36855267271022196,0.8553914988814317,0.8553914988814317,4.360888192572047,4.071688933628467,2.427990209941147,false,true,3.5667706643262003,false,false,3.5167550293357768,3.6952323948365557,false,false,false,false,4.680841448441303,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7614317673378076,0.7537360178970918,0.36288460295605757,0.31189450821752174,25.888183095992293,27.888028745412075,0.508495752123938,0.537231384307846,4.6427244409972035,1.4975530174469693,1,true,true,true,true,0.7634004474272931,0.752841163310962,0.370972954011816,0.33914404611622034,7.643157241029735,12.410400206629419,0.9950024987506247,0.9950024987506247,2.3382625900404358e-5,1,0.39592568979147025,0.3444459369475693,0.8628187919463087,0.8465324384787472,3.6910826843975357,3.9639478908595382,4.622088566597047,false,false,4.765219638795865,false,false,3.5813228702052484,3.7489181349111376,false,false,false,false,4.306484427536216,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7653691275167785,0.7575838926174496,0.37538951691836225,0.33573463691058364,16.171632241638175,20.165565918576508,0.4832583708145927,0.5592203898050974,5.032003122761423,9.201628176742405,1,true,true,true,true,0.7668008948545861,0.756420581655481,0.3815795411365386,0.3494921846955088,7.101028233317599,11.888468391000263,0.9940029985007496,0.993503248375812,4.287026508801049e-7,1,0.3504361462053675,0.3204507322794248,0.8536912751677852,0.8464429530201343,2.9418517757523017,3.5028570801593326,5.021389865527845,false,false,3.0533202258154706,false,false,4.027859284221092,3.347422476090522,false,false,false,false,4.006734478421578,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.759821029082774,0.7297539149888144,0.37581065931477603,0.2814434520045489,19.624999121599515,24.52484295081689,0.526736631684158,0.6424287856071964,4.234722251340949,1.019580623102682,1,true,true,true,true,0.7517673378076063,0.7206263982102908,0.36185279002009574,0.2782736867749106,10.469460031780907,15.19866199184089,0.9972513743128436,0.9975012493753124,-0.0008514828945049084,1,0.3232243379809417,0.36161919426852135,0.8460850111856824,0.8571812080536912,4.090386333197185,4.030999277898662,4.584560225152171,false,false,3.625828067633602,false,false,3.9295671247308337,3.4858046178097424,false,false,false,false,4.189001652244451,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7520357941834452,0.756152125279642,0.3372554853316358,0.3245461296779906,18.84065124796216,23.633172626472316,0.4720139930034982,0.5129935032483758,4.506448903237801,1.462942628224388,1,true,true,true,true,0.7549888143176734,0.7572259507829978,0.3461819742062274,0.34772523644626957,8.996054985623266,14.195717659593955,0.9930034982508745,0.9930034982508745,0.0001920369832007054,1,0.37196153667949694,0.37690220013056186,0.8593288590604027,0.8566442953020135,4.468878187089271,4.497428650507086,3.996469069417032,false,false,3.601033741832606,false,true,3.023701276454717,4.1504195518394775,false,false,false,false,4.516992476071718,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7634004474272931,0.7623266219239374,0.3655669327030172,0.33134350403118323,22.99376720493861,27.658854001352136,0.4945027486256871,0.4007996001999,3.9574687725386646,1.3659452822299012,1,true,true,true,true,0.7551677852348994,0.7534675615212528,0.35996122049411805,0.34480414236405205,9.11830121956178,13.790191318920494,0.9940029985007496,0.9937531234382808,-0.0011957126752561178,1,0.35091229293339854,0.33870955647881634,0.8415212527964205,0.8432214765100671,3.5370123314445454,3.212626228111808,3.6180191751081106,false,false,3.493380147831391,false,false,3.3911352060492104,3.7907245932199403,false,false,false,false,4.585013748758029,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7671588366890381,0.75248322147651,0.37900474826187214,0.3207052483344723,23.413559689959534,22.468630830612405,0.5012493753123438,0.6216891554222888,3.812222255217097,3.4705802214208306,1,true,true,true,true,0.7730648769574944,0.7514988814317674,0.39781865851306814,0.34320872552942977,7.569181419284383,11.32576157491276,0.9950024987506247,0.9950024987506247,0.00323575195344699,1,0.3668196498385178,0.3218942358587097,0.8518120805369127,0.8411633109619687,3.339822827791393,3.588916171139189,4.203277690663206,false,false,3.8784580650646414,false,false,3.68525632348624,3.4451852073722495,false,false,false,false,4.285578348340218,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7651901565995526,0.752841163310962,0.3770779996111109,0.3357961723698732,12.665403114286022,13.14713082096716,0.5007496251874063,0.628935532233883,4.653772603188413,1.521158225431553,1,true,true,true,true,0.7622371364653244,0.7476510067114094,0.3678246789035378,0.32619011952776783,7.753559490977741,10.33001478479654,0.9955022488755623,0.9960019990004998,2.5378677082617278e-5,1,0.3367261327036645,0.43367721068303816,0.8416107382550335,0.8653243847874721,3.885204659293647,3.962894483014275,5.278594421496276,false,false,3.139429851266521,false,true,3.5757872295351323,3.7112235486533454,false,false,false,false,4.197245191849284,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7466666666666667,0.7549888143176734,0.33382719190959387,0.3286563496670045,15.876197343323149,20.768822038563208,0.4960019990004998,0.5309845077461269,4.705778229798835,4.11609880318779,1,true,true,true,true,0.6130648769574945,0.614854586129754,0.2226854297904968,0.2125773889059196,11.649732009079425,19.478700957964616,0.9980009995002499,0.9975012493753124,-1.3298763655494621e-6,1,0.3373004936345597,0.26974254800105174,0.8461744966442953,0.8368680089485458,3.7864886125035846,4.260938770340865,4.536926019941652,false,false,0.908520005814377,true,true,4.026268066912492,3.232835776266652,false,false,false,false,4.294001318495055,3,2,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
0.7759284116331097,0.7680536912751678,0.4008451915119072,0.3638329423240779,17.16743040729813,20.622694714909795,0.49450274862568716,0.5647176411794103,4.506551018195921,1.6340790954801518,1,true,true,true,true,0.7832662192393736,0.76751677852349,0.42066822720190034,0.3771910561391598,7.452360146726978,10.768280969224753,0.9962518740629686,0.9960019990004998,-6.811266609651017e-5,1,0.3476267699540072,0.37948607687601904,0.8504697986577181,0.854407158836689,3.984206961323195,4.149972996385643,4.038749135604413,false,false,4.04210243928002,false,false,3.6499937337784685,3.4940565446193013,false,false,false,false,4.202480256787882,3,3,8,150,"[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]",0.1,1.0,2.0,0.01,2.0,1.0,1.0
