rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,meanBeta2,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.754967967967968,0.7523333333333333,0.12961968358409046,0.09580300333576822,1.8280349408101848,4.105082400172194,0.50225,0.5325,0.9279677447670683,-0.4802387495569359,0.6095257846511901,1,false,true,false,false,0.7493333333333333,0.736052052052052,0.13351808025302492,0.09670836110663297,0.3785437595296621,0.40121054585761323,0.5077499999999999,0.5387500000000001,-0.14953840319358203,1,0.32194984188088005,0.31044806653761764,0.8775395395395396,0.8752552552552553,0.2248350855987204,0.22752984020710265,1.1418072872051035,false,true,-0.36708656774075,false,false,1.4216684685340992,-0.6313119269883828,false,false,false,false,0.29222290610193713,36,9,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7492352352352352,0.7477017017017017,0.13318714732180137,0.10217496510074564,1.8023358862281211,2.990295458559676,0.50125,0.51725,0.7966419154432989,-0.39685382580367495,0.9226228810090318,1,false,true,true,false,0.7418048048048048,0.7295885885885885,0.1376772251282171,0.10105744263398883,0.37400026685618337,0.41811410370464475,0.493,0.5145,7.397144372462009,1,0.29494470838513154,0.2872335577247122,0.8721461461461462,0.8713713713713713,0.2270720662269225,0.22461454880393392,1.130058857133214,false,true,-0.37321780431024537,false,false,1.3917816736565338,-0.6062904521482113,false,false,false,false,0.2920496632772326,36,6,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7413303303303302,0.7415345345345346,0.13545947713823656,0.10240686673959082,2.1000009196860447,6.788899064617864,0.488,0.51675,0.7963659047460341,-0.3501170973463637,0.4717146810347547,1,false,true,true,false,0.6896096096096096,0.677958958958959,0.13668694131004586,0.11008733308377797,0.3673143151461187,0.4010805558115687,0.484,0.50425,-2.5931223636077263,1,0.3358878111117945,0.2838229350993658,0.8794534534534535,0.8705845845845845,0.21602428059571468,0.23610838938657483,1.835649991979168,false,false,-1.4346977260469014,false,false,1.4098828985811631,-0.6304865611220352,false,false,false,false,0.28475825395506843,40,7,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7283383383383384,0.7295065065065065,0.14321178723072675,0.10918919492184949,1.6536186439361071,2.3616569163639443,0.496,0.491,0.900919368729847,-0.3184433298639665,0.517080370424705,1,false,true,true,false,0.7350600600600601,0.7230770770770771,0.14635415087874745,0.11085476628309866,0.35837986297900537,0.39053161543096604,0.488,0.49724999999999997,4.022364584187611,1,0.3159833234831277,0.32684390071756264,0.8752552552552553,0.8777977977977978,0.22097738837468692,0.2323589353745947,1.9125178418251547,false,false,-0.7741270947409428,false,false,1.3716253373533902,-0.5768254715142513,false,false,false,false,0.2832926436285941,21,5,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7055435435435435,0.7072562562562563,0.12225247614139745,0.09341007116822046,2.3355579329887424,6.589967695722201,0.4965,0.5197499999999999,0.7759625308443364,-0.3663061062829411,0.6667521432432415,1,false,true,false,false,0.7314644644644644,0.7192072072072072,0.13244238014018944,0.1005050839899313,0.38828881321248576,0.3966053766178296,0.4995,0.52475,2.2022447056276935,1,0.3117289430170421,0.30120349240691247,0.8756096096096097,0.8728548548548548,0.23030896770686501,0.22740357819963083,1.8055223085761298,false,false,-0.8529192884822933,false,false,1.3827192870442129,-0.599802241777541,false,false,false,false,0.2950704204243769,46,8,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7023583583583584,0.6977617617617617,0.12857433530093254,0.08853055636492815,1.6354763360856193,2.262662245065716,0.50275,0.574,0.5588887479636802,-0.2710234184078956,2.0026326492493673,1,false,true,true,false,0.6995525525525526,0.6846056056056056,0.12270860025324926,0.08787856463298967,0.3694575353404949,0.3787818468067813,0.5037499999999999,0.582,-0.5397816851086947,1,0.3084022325218103,0.3038439386346127,0.8746686686686687,0.8741041041041041,0.22281619518042675,0.2442706651729887,1.262055576106853,false,false,-0.09989498830874571,true,false,1.3965536993407222,-0.6121962593721455,false,false,false,false,0.288856680864516,24,6,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7317407407407408,0.7212182182182182,0.12662779151255418,0.08555250869254448,1.4466775935375593,3.213500373616471,0.508,0.5195,0.9009528707341883,-0.2964148245881986,0.470930072352938,1,false,true,true,false,0.6853533533533533,0.6676456456456457,0.1324720890630144,0.09494077663766763,0.38683287638278396,0.42830664509971056,0.507,0.524,1.6426341415760184,1,0.32304033322059106,0.32837745741752383,0.8773713713713713,0.8784944944944945,0.2236076687631565,0.2252910016688951,1.348538725575255,false,false,0.26857882012540907,false,false,1.3659623894415327,-0.5729594294533052,false,false,false,false,0.29068304449616533,28,7,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7447207207207207,0.7446566566566566,0.11857309244655587,0.08252538439347237,2.4823972102601637,3.7609950945925084,0.50025,0.52825,1.0223593405528308,-0.45005999829303855,0.4689909797471816,1,false,true,false,false,0.7302242242242242,0.7166226226226227,0.12907894093653674,0.08967620608776236,0.36958071526954017,0.37478438898879196,0.49375,0.52125,-2.392053514238355,1,0.29170654162966037,0.30289370605571425,0.8715975975975976,0.8746126126126126,0.2258461437604301,0.22975682670894051,1.133751204786526,false,true,-0.175763638400755,false,false,1.431486800465368,-0.6355978849265288,false,false,false,false,0.29533090891314645,55,6,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.7313253253253253,0.7322752752752753,0.14093224863333736,0.11030997951501884,2.6881916090968354,12.354852286640343,0.50425,0.53375,1.079071452028214,-0.2911989137573697,0.5889011678576346,1,false,true,true,false,0.7117207207207208,0.6994124124124124,0.14760409536536676,0.11778679885865741,0.37364455436353966,0.3882047669626784,0.5037499999999999,0.546,0.968532828817887,1,0.3061619281277553,0.31728775037822515,0.8741201201201201,0.8756936936936937,0.22310872438168688,0.22515343750849048,1.8841911176920723,false,false,-1.2560969811003246,false,false,1.3559420811587757,-0.5749289119051774,false,false,false,false,0.28678903481899654,40,7,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
0.6972382382382383,0.7022222222222223,0.12796426665915034,0.10125741324635895,2.4753633108849082,4.0978062712600805,0.51425,0.47,0.9792591440078574,-0.4627517543446294,0.9017619551037535,1,false,true,false,false,0.709976976976977,0.6969479479479479,0.1391762544530475,0.10799682320448675,0.3622914695506187,0.5809263597574646,0.50675,0.46225000000000005,3.876504138822559,1,0.31207470736982407,0.3127800462288238,0.8744044044044044,0.8739099099099099,0.21705350613660518,0.2260825967140331,1.0315405932974748,false,true,-0.3212860092413529,false,false,1.372922312246763,-0.5900581610930384,false,false,false,false,0.2842358059565202,48,8,10,1000,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.1,0.5,1.0,0.01,0.1,0.1,1.0
