rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,kclustIn0,kclustInCommon,meanBetaSLR,zeroInSLR,commonInSLR,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.22983193277310923,0.28053221288515406,0.0015700024858372693,-0.0002216994494463672,6.7258484997407315,8.145832729532954,0.4985007496251874,0.5732133933033483,2.5259746186398173,2.848124941186314,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.428514311417585,3.920172058895594,0.9085457271364318,0.923288355822089,-0.0015938773313731766,1,0.006904223083119175,-0.008270158511371467,0.7866946778711484,0.7950980392156862,1.8719710300271042,2.2343232556587043,3.5999354821697875,false,true,3.3353818314678905,false,true,1.8870625869017177,3,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.15560224089635855,0.19089635854341735,0.0,-7.689941556444171e-5,6.238666420787962,12.394914704621574,0.5109945027486257,0.6284357821089455,3.0370591103149507,3.0239767885678894,1,false,true,0.1303921568627451,0.1429971988795518,0.0,0.0,3.838905945399587,4.668920954382435,0.9310344827586207,0.9470264867566217,0.0009873781843317154,1,-0.009769441187964049,0.020789370847987494,0.7871148459383753,0.7935574229691876,2.0613070112368725,2.3295864901713457,3.309268822621349,false,true,3.077982423594856,false,true,2.067800566255431,2,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.1429971988795518,0.24523809523809523,0.0,-0.00020952939697439551,8.716764818973274,9.671773610013291,0.48950524737631185,0.5807096451774113,3.211970470291159,3.3520287904619397,1,false,true,0.11764705882352941,0.11764705882352941,0.0,0.0,3.4848769059946374,4.076950750072607,0.9592703648175912,0.947776111944028,-0.003993225704662358,1,0.008496446579584706,-0.002021772939346812,0.7942577030812324,0.7876750700280112,1.8189405120311741,2.2676518068350306,3.7872936415567726,false,true,3.5406846918795303,false,false,1.823861940961515,1,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.15588235294117647,0.24831932773109244,0.0,-0.0001919222075318804,7.688296189666961,8.94570731583244,0.4877561219390305,0.5332333833083458,3.052970229662977,3.217577555446134,1,false,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.4760897423443455,4.122763748702152,0.9387806096951524,0.9110444777611194,-0.004184744742682402,1,0.0021226222548779493,-0.004681100058513751,0.7985994397759104,0.8019607843137255,1.8334329038188164,1.9713783200618367,3.387788325960609,false,true,3.381699766202766,false,false,1.8481436341176718,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.18067226890756302,0.3103641456582633,0.00039602784075720525,-0.00027264814756556665,11.493521893455199,12.11425458370901,0.52023988005997,0.5544727636181909,2.568368332823516,2.5736201305688904,1,false,true,0.3418767507002801,0.311484593837535,0.007504184593953964,0.0,4.278299784909884,4.5749881387814915,0.9010494752623688,0.9087956021989005,-0.0026058238407075038,1,-0.004959068010075567,0.0013080444735120995,0.7896358543417367,0.7861344537815126,2.026848382112282,2.072826356090308,2.3904210249669195,false,true,3.0078553268622024,false,true,2.0802828312439128,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.14327731092436974,0.29187675070028013,0.0,-0.0004516872897573964,10.240186804414513,11.633080021146435,0.5157421289355322,0.372063968015992,2.664258862531592,2.864779063947269,1,true,true,0.1303921568627451,0.14285714285714285,0.0,0.0,3.7331475722460326,4.2981868633247355,0.9480259870064968,0.9167916041979011,0.0023368312516567936,1,-0.00684115454091241,0.003371417868514703,0.7841736694677871,0.780812324929972,2.0208806583611434,2.3661371489220286,2.029474948304253,false,false,2.7765811201821453,false,true,2.053339596832228,2,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.15546218487394958,0.22394957983193278,0.0,-0.00016311384326798584,6.711813651680828,8.108034065426216,0.4737631184407796,0.5692153923038481,2.6457738631641607,2.8416159530328113,1,true,true,0.11764705882352941,0.11764705882352941,0.0,0.0,3.394887360974834,3.864534276495502,0.9282858570714643,0.935032483758121,-0.0013773313597296697,1,-0.0048456493587869165,-0.01173391862231977,0.8018207282913166,0.8025210084033614,1.8655493962498684,2.0244032659177096,3.330584366589559,false,true,3.186576007736264,false,true,1.8671042035553984,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.3239495798319328,0.3985994397759104,0.00442599584906604,-0.00028006925348813525,9.872396992952872,10.032104062356122,0.49275362318840576,0.6244377811094453,2.5621723480155296,2.6355776610027024,1,false,true,0.3323529411764706,0.30798319327731094,0.007250308261405672,0.00016291951775822744,4.281003395822734,4.47460220426257,0.923288355822089,0.9305347326336831,-0.009311214319340696,1,-0.0039396984924623115,0.016249153689911984,0.7942577030812324,0.7964985994397759,2.1130729121282372,1.7671555472600413,2.42107909120909,false,true,2.8686973059325465,false,true,2.1468647759590214,8,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.2907563025210084,0.4760504201680672,0.00340522133938706,-0.0007090417596053001,13.207220188596338,13.428366431361544,0.5284857571214393,0.5924537731134433,2.4880094021316923,2.526913536601986,1,true,true,0.21792717086834734,0.21288515406162464,0.002932551319648094,-7.689941556444171e-5,4.982066148647698,5.412637019851841,0.9085457271364318,0.9067966016991504,0.00039569586360862835,1,0.006583165904330356,-0.0015822125994087522,0.8085434173669468,0.8018207282913166,2.1893559887555836,1.9733921700026187,4.048987033926159,false,false,2.8663742429977206,false,true,2.3249644006758055,9,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
0.35,0.4165266106442577,0.008168256861681876,-0.0003996403237086622,11.480007437752285,11.837547485185247,0.5057471264367815,0.43578210894552727,2.958949886070567,3.1090176231787554,1,true,true,0.44089635854341735,0.3915966386554622,0.02198525539757767,-0.0009482758620689655,4.648991935540411,4.63846874292629,0.9187906046976512,0.9187906046976512,0.0031142294379507655,1,-0.011241810601548542,-0.004562242016076472,0.7761904761904762,0.7714285714285715,2.3959007224868043,1.8788988860849116,3.0833861421819946,false,true,3.0671057535737742,false,true,2.401990601137096,8,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,2.0,3.0,0.01,1.0,0.1
