rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,zeroInDPM2,commonInDPM2,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,zeroInk,commonInk,meanBetakclust2,zeroInk2,commonInk2,meanBetaSLR,meanBetaSLR2,zeroInSLR,commonInSLR,zeroInSLR2,commonInSLR2,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet,xdiff
0.57834451901566,0.5722595078299776,0.16332405125785207,0.13249191500718177,5.819215317948628,6.837704677613546,0.4660169915042479,0.47726136931534235,2.321027676227827,1.6693547229140935,1,true,true,true,true,0.5642953020134228,0.549351230425056,0.15484919886626394,0.11434449897558419,3.97790650442085,5.505898475334721,0.9930034982508745,0.993503248375812,0.00012709507461805889,1,0.3429321539989191,0.35137087771590525,0.8515436241610739,0.8523489932885906,1.5094256566269844,1.6966148068926326,2.6041709683365024,false,false,1.50938982839473,false,true,3.4579457656452197,3.264378762801334,false,false,false,false,1.8617744735082393,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5825503355704698,0.5880984340044743,0.16278244662684485,0.12485923761060341,10.602824955717718,15.835970595115086,0.4982508745627186,0.5242378810594703,1.9857165971692223,1.5385573214578259,1,true,true,true,true,0.5804026845637584,0.5617897091722595,0.1658632109014037,0.12436545971940664,3.5752102992760704,4.866713053871555,0.9940029985007496,0.993503248375812,7.17060834855419e-5,1,0.31886268401031215,0.27695412145034415,0.8441163310961969,0.8372259507829978,1.8445482673138678,1.8002704688813633,3.4991570123832565,false,false,3.044701723058507,false,false,3.468560589903303,3.1784802416108278,false,false,false,false,1.9790114585586633,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5836241610738255,0.5754809843400447,0.16657757769589066,0.13197799428764528,6.041176220158644,7.006485020926419,0.5092453773113443,0.4987506246876562,1.8631083002508309,1.435783386391524,1,true,true,true,true,0.12053691275167785,0.1297539149888143,0.0,0.0,3.9979729090235336,5.134168062529208,0.9965017491254373,0.9960019990004998,-2.2213203055165366e-5,1,0.37582591216378736,0.3505904574667854,0.8606711409395973,0.858434004474273,1.7045347723356334,1.7814225116573983,2.869555188553165,false,false,4.685382706120872,false,false,2.7493422666161567,3.8895210022279647,false,false,false,false,1.879009373610076,2,1,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5700223713646533,0.5650111856823267,0.1520099860493389,0.11255014469392915,6.873938644962884,8.103535570741295,0.4810094952523738,0.5064967516241878,2.3351126892530853,1.6907795323988082,1,true,true,true,true,0.5722595078299776,0.556510067114094,0.15824011676407848,0.11702320579214874,3.4483339100910664,4.188258821006119,0.9960019990004998,0.9952523738130935,-0.000451920996431704,1,0.27048499750864957,0.23607881778630052,0.8401789709172259,0.8340939597315437,1.9587876391159016,2.1307474607472527,4.912161366555318,false,false,2.8175053234185676,false,false,3.1409426559218163,3.453438114344978,false,false,false,false,2.0394122488425634,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.585503355704698,0.5753914988814318,0.16744553159336031,0.12941691776921052,6.700722761304044,7.879252829231082,0.49375312343828087,0.47176411794102946,2.108658313794351,1.3115399370669438,1,true,true,true,true,0.5862192393736018,0.5657270693512304,0.17231758717778387,0.1296050245316972,3.246065706909228,4.001584704828217,0.9960019990004998,0.9960019990004998,5.072981988478932e-6,1,0.3062163443011119,0.35596174233588945,0.847158836689038,0.8579865771812081,1.6507985832223055,1.6876193909536399,4.351291351305494,false,false,2.008012705617028,false,true,3.617834960427248,3.028002117037113,false,false,false,false,1.9680666893607583,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5801342281879195,0.570917225950783,0.15768859997375323,0.13508512384489502,3.9201523718532814,5.018471606726555,0.5139930034982508,0.5677161419290355,1.8947684538453875,1.4665548742727184,1,true,true,true,true,0.5754809843400447,0.5628635346756152,0.1579460005644785,0.12886262502361961,3.7081990947787915,5.183742781132858,0.9940029985007496,0.9940029985007496,-1.123368354838544e-8,1,0.3372258651773656,0.3169322038875716,0.8563758389261745,0.8536017897091722,1.851304415527735,1.7652119854486517,3.238989777980059,false,false,1.8087167873566181,false,true,2.927723287885956,3.656975322355379,false,false,false,false,2.017720397481496,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5736017897091723,0.5719910514541388,0.15816801783240583,0.12667078100979962,7.440539361185202,8.368353493198123,0.48275862068965514,0.4835082458770614,2.1482335626224387,1.707381325262795,1,true,true,true,true,0.12053691275167785,0.12053691275167785,0.0,0.0,4.320110639701627,4.958681980924085,0.9970014992503748,0.9967516241879061,0.00020915717827307874,1,0.2994704795980043,0.34576810852614387,0.843579418344519,0.8542281879194631,1.8911698291819046,1.7456755474652708,3.037232033086035,false,false,4.523029624622529,false,false,3.37316698181801,3.2458046873879933,false,false,false,false,2.0105629830794434,2,1,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5804026845637584,0.6194183445190157,0.1597627297973491,0.1313789314931281,15.820086324026303,16.990696872978926,0.46276861569215394,0.5494752623688155,2.3432529147658743,1.5151697304563414,1,true,true,true,true,0.5765548098434005,0.563668903803132,0.1605652237518578,0.12961686080690427,3.5944861460602753,4.807603706723525,0.993503248375812,0.9930034982508745,8.50362404411193e-6,1,0.3060376278862425,0.26992223904274953,0.8496644295302014,0.8385682326621924,1.6458066954386104,1.7733982385602394,1.2901481389709208,true,true,3.301093330522261,false,false,3.5198540044670814,3.2296103671170973,false,false,false,false,1.870354804256611,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5811185682326622,0.5690380313199105,0.16063435797162187,0.13492261833617653,3.6219812674154,4.661688403261319,0.4737631184407796,0.5029985007496252,2.171881724493363,1.2581813249614133,1,true,true,true,true,0.5751230425055929,0.5617897091722595,0.15795239984933584,0.12879286435148346,3.553760176423323,4.838516330004531,0.9952523738130935,0.9952523738130935,4.8278990143355734e-5,1,0.321232855178591,0.2899684835119108,0.8475167785234899,0.843579418344519,1.805884393442807,1.7997741774312772,2.101029981026835,false,true,4.601232134413513,false,false,3.6702757036124467,2.9162019803508814,false,false,false,false,2.038380985657741,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
0.5826398210290827,0.5768232662192394,0.16260686956245785,0.1332310726634264,6.189913387106102,7.216388508087251,0.5119940029985008,0.5484757621189406,2.003390107090943,1.5711171467238416,1,true,true,true,true,0.581923937360179,0.5657270693512304,0.1666683821362077,0.13146122481245628,3.612390078923568,4.565069771528943,0.9932533733133433,0.9937531234382808,-0.002129735309464102,1,0.28243967009736975,0.3425809054104826,0.8425055928411633,0.8561968680089486,1.747218946376702,1.69326541220123,3.2006551841077204,false,false,5.091324662528905,false,false,2.6623630217494156,3.9212894380149934,false,false,false,false,2.066017548583743,2,2,8,150,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.1,1.0,1.0,0.01,2.0,1.0,1.0
