rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,kclustIn0,kclustInCommon,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.15532212885154062,0.17955182072829132,8.713371241769597,9.63582059892147,0.47926036981509246,0.6284357821089455,4.189569087881112,4.115646375099859,1,true,true,0.16750700280112044,0.16792717086834733,4.98174766314584,5.480097343257068,0.9002998500749625,0.9397801099450275,323.5552012040407,1,0.7787114845938375,0.7862745098039216,2.375652379328431,2.401326428974121,4.015870327785839,false,true,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.16862745098039217,0.2035014005602241,8.39196978063305,9.22769783342386,0.4890054972513743,0.5412293853073463,3.267696944885163,3.2775566430678342,1,true,true,0.18249299719887954,0.17969187675070028,4.330493389073416,4.877358685632664,0.9170414792603698,0.8995502248875562,135.94972812941975,1,0.792156862745098,0.7974789915966387,2.2321304903091126,2.2620046575889075,2.4113432033256443,false,true,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.2165266106442577,0.303781512605042,8.634773230579652,9.315956841508909,0.5087456271864068,0.5052473763118441,2.7069364988399354,2.7086685104942942,1,true,true,0.1303921568627451,0.14285714285714285,3.8823692848190663,4.432147977364841,0.9012993503248377,0.8953023488255872,-6.265446897612319,1,0.7789915966386555,0.7859943977591036,2.205376804092413,2.453272722058306,2.7546103897429566,false,true,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.17983193277310924,0.27016806722689074,6.970967163738431,8.778515443680075,0.5017491254372815,0.6611694152923538,2.5547660433806287,2.413313683983871,1,true,true,0.1434173669467787,0.1550420168067227,3.6095069639156776,4.536594677382357,0.8788105947026487,0.9002998500749625,86.46237312761615,1,0.784733893557423,0.8011204481792717,1.9004213346766323,2.686784235330851,0.8772251414370879,true,false,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.18025210084033613,0.29285714285714287,10.836090969998983,11.341659020964045,0.531984007996002,0.5,3.129875738671584,3.0827370116351025,1,true,true,0.16750700280112044,0.16736694677871147,4.245353470683046,4.740947274013923,0.9302848575712144,0.8933033483258371,-75.45209157564283,1,0.7746498599439776,0.7918767507002801,2.121426608404261,2.257946822918169,2.9052111743391746,false,true,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.33879551820728293,0.40784313725490196,10.506671276186493,11.212979150256984,0.5417291354322838,0.6704147926036982,2.376257515287874,2.6292300244777316,1,true,true,0.3843137254901961,0.3976190476190476,4.773626843811439,5.456875658436521,0.8813093453273363,0.9075462268865567,63.53748419434825,1,0.8008403361344538,0.7943977591036414,2.373896532525942,2.389316312819111,3.0290409065803017,false,true,5,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.21596638655462186,0.3205882352941177,11.052087423082213,12.116717517159014,0.5139930034982509,0.6469265367316341,3.5554056847945583,3.423444518845698,1,true,true,0.14285714285714285,0.14285714285714285,4.606400334363763,4.861179112494252,0.8990504747626187,0.8963018490754623,10.747846378294948,1,0.7820728291316527,0.7666666666666667,2.422867011434478,2.332813961652549,2.4053759498481844,false,true,4,2,9,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.22941176470588234,0.3438375350140056,9.722239880548074,10.292568224450653,0.5347326336831584,0.6309345327336332,2.2159897870655274,2.5010058152891363,1,true,true,0.15560224089635855,0.15560224089635855,4.402009942055729,4.979328849392823,0.892303848075962,0.9092953523238381,-12.728690776044656,1,0.7897759103641456,0.7718487394957984,2.070217696380651,2.385915915430011,2.2961568703080357,false,true,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.22983193277310923,0.30574229691876753,10.48312334376762,12.209238369026208,0.5457271364317842,0.6809095452273863,3.125566317223377,2.9928058728323768,1,true,true,0.16792717086834733,0.17969187675070028,5.74918974200189,6.4440207397365175,0.8865567216391804,0.892303848075962,-7.525739189032775,1,0.7934173669467787,0.7726890756302521,2.400870230469602,2.4913085916277526,1.3875852074435933,false,false,7,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
0.16778711484593836,0.21596638655462186,8.258526618513455,9.087253748506386,0.507496251874063,0.5432283858070965,2.903526160875606,3.053321062605457,1,true,true,0.1303921568627451,0.1303921568627451,4.744913235705141,5.209133079614698,0.9255372313843079,0.9365317341329336,-1.8698740634068252,1,0.7886554621848739,0.792156862745098,2.3771726736933476,2.683248758578932,4.025913748247904,false,false,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,3.0,0.01,1.0,1.0
