rind_Mix,rindMixoos,adjrind_Mix,adjrindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,mixEq,zeroInDPM,commonInDPM,rind_DPM,rind_DPMoos,adjrind_DPM,adjrind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpmEq,adjrind_K,adjrind_Koos,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,kclustIn0,kclustInCommon,meanBetaSLR,zeroInSLR,commonInSLR,slrRMSE,ncMix,ncDPM,ncK,N,fractions,variance,interEffect,common,prec,alph,bet
0.3296918767507003,0.37675070028011204,0.002678417141869708,-0.00035633333003395065,8.944575944130543,9.649760241394116,0.47501249375312343,0.4835082458770614,1.9417881108920843,2.2697869857506565,1,true,true,0.28669467787114844,0.26148459383753503,0.0031910650179497405,0.0,4.599113253899612,4.929058987053851,0.7946026986506747,0.7831084457771115,42.69449465251749,1,0.014782246143349885,0.012843465400482604,0.7858543417366947,0.7910364145658263,2.438429683400467,2.524136499713489,3.1111161207763733,false,true,2.148612844607183,false,true,2.5024834876263706,7,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.19299719887955183,0.3099439775910364,6.925367621597914e-5,-0.00036367196788496774,7.241434709195664,8.207057608530768,0.49750124937531237,0.49475262368815587,1.6104937743259324,1.6941623475850922,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.627524777488994,4.109919080892817,0.7948525737131434,0.7721139430284858,61.969529104633686,1,0.0013027724626470708,-0.0006651147322913202,0.7978991596638656,0.8016806722689076,2.167271075481746,2.5395215439721985,1.5103768288104242,false,true,1.892068994294591,false,true,2.1736505153630348,4,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.19481792717086835,0.33837535014005604,0.0,-0.0003496770950575328,7.6944754460992115,8.511918828276459,0.5174912543728136,0.5524737631184408,1.725899435255135,1.7234963008606294,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.5680631348650373,4.0728282453383375,0.7446276861569215,0.7701149425287357,15.181292336523466,1,-0.0012473202104852856,-0.007219650003923723,0.788375350140056,0.788515406162465,2.0971381116121743,2.522270704810368,1.5919535774175904,false,true,1.876702627492257,false,true,2.115087892100068,3,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.21722689075630253,0.31778711484593836,0.0004971156933210435,-0.0002843096606053427,8.69888400217733,9.417765132888126,0.5324837581209396,0.5814592703648176,1.864989460284709,1.929944242666784,1,true,true,0.24635854341736696,0.2571428571428571,0.0015681910157830839,0.0,4.121855188714339,4.85393526443986,0.7663668165917041,0.7641179410294853,-49.746395366833355,1,-0.009652058846423289,0.009156311314584695,0.7862745098039216,0.7878151260504201,2.3865655408393045,3.1252574349564433,2.8700851962929255,false,true,1.7159405859035088,false,true,2.4591614026619872,3,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.15532212885154062,0.2935574229691877,0.0,-0.00013480571126863407,9.144403526101764,9.72635888433083,0.5209895052473763,0.605447276361819,1.665148054923218,1.6308624563936835,1,true,true,0.4704481792717087,0.4533613445378151,0.03546688833471876,0.0,3.920549135733403,4.503401646612269,0.7393803098450774,0.7648675662168916,-182.11125463531988,1,-0.0030939226519337017,0.00815837730623854,0.7756302521008404,0.7816526610644258,2.3553091952199234,2.8285803615059795,1.4207829086538117,false,true,1.619417308922331,false,true,2.371273957526143,2,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.1927170868347339,0.3107843137254902,0.0013239659185547417,-0.0003548661014156623,11.788479746991912,12.94027113839282,0.4920039980009995,0.5517241379310345,1.5703445266452873,1.6283359997997782,1,true,true,0.17030812324929973,0.15560224089635855,0.001997598631432427,-1.979629611299726e-5,4.821549597020967,4.784367915916623,0.7936031984007996,0.7816091954022989,-145.5370989630907,1,0.025672784596329244,-0.0021695219570584275,0.7861344537815126,0.7792717086834734,2.296012795622391,2.4233055727765924,4.192200455889339,false,false,2.389190205383487,false,true,2.5039927867801133,4,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.24215686274509804,0.3226890756302521,0.00046983018994563395,-0.0003493612511790942,6.4155887464377095,7.2275965205512,0.49900049975012495,0.56071964017991,1.3764923765196346,1.5318891832227246,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.5300564751127363,4.1849946608162885,0.7318840579710145,0.7443778110944528,40.151414849796765,1,0.0003134182174338883,-0.00867183934276586,0.7897759103641456,0.7815126050420168,2.1098327662491,2.6739394963162,2.301445695204227,false,true,1.5601045001271507,false,true,2.1298691264056004,5,1,9,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.23921568627450981,0.36316526610644256,0.0004971156933210435,-0.0005512823878402857,9.095311693772693,9.917982529420843,0.5002498750624688,0.5777111444277861,1.4600279595476804,1.5704570926500252,1,true,true,0.19257703081232494,0.20322128851540616,0.0001978865714172636,-0.00019147102936952845,4.216747633880698,4.918439361054363,0.7821089455272364,0.7956021989005497,-123.41043672310718,1,0.0030687474271172484,0.011588947140210493,0.7805322128851541,0.7934173669467787,2.115966436063608,2.429352857511493,2.025277508516206,false,true,1.9221468494507177,false,true,2.117012128190272,7,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.26484593837535014,0.31470588235294117,0.001470238033608399,-0.00024921836059631154,8.237155138973463,8.400603216629483,0.5492253873063468,0.6669165417291354,2.0319149968607024,2.197727959102518,1,true,true,0.2672268907563025,0.27563025210084036,0.0035181297168473016,-0.00011707545513083183,4.420021279339239,4.86155944067744,0.7806096951524237,0.7943528235882059,-31.924461038731753,1,-0.015128939828080229,-0.0075881870385561935,0.7810924369747899,0.7571428571428571,2.4979886418625923,2.671770906808794,1.7202561064296973,false,true,1.6033795592105342,false,true,2.5147293262013783,6,2,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
0.1429971988795518,0.26708683473389355,0.0,-0.00021551724137931034,8.219287716998014,9.130752034924946,0.49150424787606195,0.6784107946026987,2.213365489702115,2.3220138870347897,1,true,true,0.11764705882352941,0.1303921568627451,0.0,0.0,3.451903739220902,4.046169091311946,0.8385807096451774,0.8843078460769616,70.58939947649439,1,-0.012935360368732112,0.002156205079060853,0.7754901960784314,0.7941176470588235,1.9074880047878218,2.4378526336005013,2.8877382445615982,false,true,2.488712083786308,false,false,1.9187161968558322,2,1,10,120,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1.0,2.0,2.0,0.01,1.0,0.1
