rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,Mix_beta1_c2,mixEq,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpm_beta1_c2,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,ncMix,ncDPM,ncK,n,fractions,variance,interEffect,common
0.5473869346733669,0.4557286432160804,7.8579314142298875,7.903693475934831,0.4780439121756487,0.5179640718562875,3.49277755806308,6.283565977401188,2.2166194188783725,1,0.5803517587939698,0.501356783919598,6.6575598175795045,6.573847231240968,0.8063872255489022,0.7934131736526946,-1.202222296469535,-0.5041815205505592,1,0.661356783919598,0.6733165829145729,4.232942157063298,3.8913177176736635,3.458513211314011,4,4,4,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.568894472361809,0.5045226130653266,16.125601645539618,16.080618279400646,0.4780439121756487,0.6087824351297406,3.1901988165421193,4.542264858128007,0.9848430505613811,1,0.19597989949748743,0.20206030150753768,11.81726382814051,11.56746680532314,0.8692614770459082,0.870259481037924,-38.182557412935,-28.851129124713545,1,0.6974874371859296,0.6969849246231156,8.020132939602787,7.3441612338773385,1.299425139186281,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5188442211055276,0.511608040201005,21.43872352905127,27.627781011259657,0.47704590818363274,0.5149700598802396,3.2987942339736174,5.667138018225578,0.7665738623427043,1,0.19597989949748743,0.20824120603015076,13.483637677263749,14.421560368576705,0.8093812375249501,0.8103792415169662,2.265756206373923,2.5276115470532012,1,0.7020100502512563,0.700502512562814,8.62852510927509,8.4067250849362,1.3667562750820934,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.4745226130653266,0.472713567839196,20.73780070066999,21.639920254023135,0.5049900199600799,0.5828343313373253,3.620153734749179,4.916669677204101,1.915361387885901,1,0.49185929648241206,0.43979899497487435,11.29538596280618,12.277501163130813,0.8672654690618762,0.8692614770459082,-0.005021808232789532,1.3489468581221349,1,0.714070351758794,0.6953768844221105,7.291844640816459,7.9705020041001085,9.076564198110722,4,4,4,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5692964824120603,0.5204522613065327,18.686763587520787,19.484464409709897,0.5049900199600799,0.5768463073852296,3.44164328705149,2.2116768763369565,5.024285724072711,1,0.5106030150753769,0.3728140703517588,11.929967265641565,12.050337594280403,0.8313373253493014,0.8363273453093812,-181.20931821898043,-96.71971195414592,1,0.7057286432160804,0.6991457286432161,7.794956486734621,7.787538592452958,-0.5464609967148893,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5582412060301507,0.5109547738693467,17.981958099887102,20.394220362203587,0.4760479041916168,0.6007984031936128,3.484748800711844,6.315096236042194,1.2925884555707694,1,0.19597989949748743,0.20206030150753768,11.302113714955397,11.460985840338157,0.8393213572854291,0.872255489021956,1.9090946297595934,1.3585228227863224,1,0.6958291457286432,0.701356783919598,7.920926027078828,7.627895640841505,1.2159017249396133,2,2,2,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5934673366834171,0.5253768844221105,15.253081027252954,16.50975008155048,0.4930139720558882,0.5738522954091816,2.776015761187028,5.4937674694409235,0.4982477867483135,1,0.5175879396984925,0.3936180904522613,11.539399476659923,12.993010571178234,0.784431137724551,0.7944111776447105,2.5192274639507346,2.430495932695665,1,0.7078894472361809,0.7106532663316583,7.731510854383151,7.97280912338829,-2.0119673368368853,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5773366834170854,0.5206532663316583,16.591517868542397,24.197307977318932,0.4740518962075848,0.5149700598802396,3.0733026057935953,4.98239510062779,1.165015470886049,1,0.19597989949748743,0.20206030150753768,11.254547246350635,11.53407588661479,0.908183632734531,0.8952095808383234,3.3084245446904137,2.224427387267388,1,0.6917587939698493,0.6946231155778895,7.78104357699089,8.034387003005676,10.296942551180726,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5562311557788945,0.5202010050251257,18.498524067178177,19.10720004900384,0.49500998003992014,0.5419161676646707,3.35344114754229,1.0753148616043582,5.759887840417868,1,0.20206030150753768,0.20804020100502513,11.607272248870888,11.962684001261787,0.8602794411177644,0.8592814371257484,19.64043711660954,17.565292507124596,1,0.7036683417085428,0.7014572864321608,7.559706225168225,8.511439918950842,2.4407032490736777,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
0.5804522613065327,0.531356783919598,17.507771142559882,18.798309582376007,0.47904191616766467,0.5429141716566865,3.1431725495323746,1.7464237456628615,4.6331484532116445,1,0.19597989949748743,0.20206030150753768,11.534057861957061,11.816916451294986,0.8842315369261478,0.87624750499002,-0.39986581419151135,0.27335349212357846,1,0.7062814070351758,0.7131658291457287,8.15323300665724,7.591253701346518,6.957400207416164,3,3,3,200,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,3.0,2.0
